customer_id,segment,rfm_score,r_score,f_score,m_score,recency,frequency,monetary,first_purchase_date,last_purchase_date,cohort_month,total_revenue,total_orders,p_alive,exp_transactions_12m,exp_spend,clv_12m,clv_decile,cal_frequency
12968,Promising,311,3,1,1,113,1,135.95,2011-08-19,2011-08-19,2011-08-01,135.95,1,NA,NA,NA,NA,NA,NA
12969,Lost,111,1,1,1,603,1,122.45,2010-04-16,2010-04-16,2010-04-01,122.45,1,1,0.46900391833433647,394.83084000558097,185.17721104185497,1,0
12970,Promising,551,5,5,1,8,10,152.497,2009-12-04,2011-12-02,2009-12-01,1524.9700000000003,10,0.9194509438362436,1.8667744611585733,297.0393323203128,554.5054395351542,6,3
12971,Promising,551,5,5,1,4,116,137.6964655172414,2009-12-15,2011-12-06,2009-12-01,15972.79,116,0.9952912211635324,36.41678331013865,154.09535412144555,5611.657120139763,10,65
12972,At Risk,133,1,3,3,414,4,290.29999999999995,2010-02-16,2010-10-22,2010-02-01,1161.1999999999998,4,0.7917402480442343,1.8121316408562032,310.1384702241852,562.0117349399854,6,3
12973,Hibernating,114,1,1,4,414,1,385.55,2010-10-22,2010-10-22,2010-10-01,385.55,1,1,0.7402503568375534,394.83084000558097,292.27367020460224,3,0
12974,At Risk,222,2,2,2,198,2,204.475,2010-05-23,2011-05-26,2010-05-01,408.95,2,0.9488849736434177,1.190736335722403,283.0359899562183,337.02123755803024,4,1
12975,Can't Lose Them,144,1,4,4,437,6,350.0150000000001,2009-12-06,2010-09-29,2009-12-01,2100.0900000000006,6,0.736761396651395,1.906639474099172,416.25430167967716,793.6468828460577,7,4
12976,Can't Lose Them,244,2,4,4,212,8,394.5474999999998,2010-02-12,2011-05-12,2010-02-01,3156.3799999999983,8,0.9651497220944054,3.972763083745396,445.0318481136674,1768.006097276966,9,6
12977,Promising,331,3,3,1,157,4,129.40749999999997,2010-07-16,2011-07-06,2010-07-01,517.6299999999999,4,0.5520220112409762,0.7802116218855805,303.4268389766637,236.73714616159765,2,1
12978,Can't Lose Them,245,2,4,5,386,5,500.56399999999974,2009-12-10,2010-11-19,2009-12-01,2502.819999999999,5,0.8358746661228865,2.1764368746585263,484.76437365222625,1055.0590583374494,8,4
12980,Loyal Customers,355,3,5,5,158,21,773.6085714285713,2009-12-02,2011-07-05,2009-12-01,16245.779999999997,21,0.987977219507919,10.637717259401676,756.9556318321722,8052.279989342399,10,19
12981,New Customers,422,4,2,2,30,2,186.10999999999999,2011-07-29,2011-11-10,2011-07-01,372.21999999999997,2,NA,NA,NA,NA,NA,NA
12982,Can't Lose Them,244,2,4,4,243,8,343.10124999999994,2010-04-12,2011-04-11,2010-04-01,2744.8099999999995,8,0.9383315572170018,4.933817458233139,347.8205742358578,1716.0832214975508,9,7
12983,Hibernating,115,1,1,5,599,1,490.08,2010-04-20,2010-04-20,2010-04-01,490.08,1,1,0.47266556444073243,394.83084000558097,186.62294184984646,1,0
12984,New Customers,511,5,1,1,19,1,97.5,2011-11-21,2011-11-21,2011-11-01,97.5,1,NA,NA,NA,NA,NA,NA
12985,New Customers,525,5,2,5,1,2,619.69,2011-11-11,2011-12-09,2011-11-01,1239.38,2,NA,NA,NA,NA,NA,NA
12986,Can't Lose Them,153,1,5,3,429,10,272.9840000000002,2010-01-21,2010-10-07,2010-01-01,2729.840000000002,10,0.4823376035806685,1.913691088185958,390.48601238992853,747.2696019718778,7,6
12987,Loyal Customers,343,3,4,3,74,5,262.442,2010-01-20,2011-09-27,2010-01-01,1312.21,5,0.9633602496531539,2.1070388923337577,289.19645896886806,609.3481865726088,6,3
12988,Hibernating,215,2,1,5,293,1,535.32,2011-02-20,2011-02-20,2011-02-01,535.32,1,1,1.178061499976386,394.83084000558097,465.1350116139112,5,0
12989,Champions,554,5,5,4,4,33,410.659090909091,2009-12-10,2011-12-06,2009-12-01,13551.750000000002,33,0.9736095247905303,11.149243739557454,471.38539952967824,5255.590714625054,10,20
12990,Promising,441,4,4,1,32,7,136.49999999999997,2010-03-30,2011-11-08,2010-03-01,955.4999999999999,7,0.9718990021643149,3.693762495847537,167.003331718561,616.870643383606,6,5
12991,Loyal Customers,433,4,3,3,24,3,254.93999999999997,2010-11-15,2011-11-16,2010-11-01,764.8199999999999,3,1,0.7990436804420792,394.83084000558097,315.48708755009716,3,0
12992,Lost,111,1,1,1,726,1,93.35000000000001,2009-12-14,2009-12-14,2009-12-01,93.35000000000001,1,1,0.3788046631090788,394.83084000558097,149.5637633333887,1,0
12993,Promising,441,4,4,1,24,8,157.45374999999999,2010-02-18,2011-11-16,2010-02-01,1259.6299999999999,8,0.9633217258283697,2.8109710247598483,232.54462789179166,653.6762109673872,6,4
12994,Loyal Customers,534,5,3,4,5,3,324.8066666666667,2011-03-16,2011-12-05,2011-03-01,974.42,3,1,1.3353403398009578,394.83084000558097,527.2335480569501,5,0
12995,Promising,312,3,1,2,86,1,211.32,2011-09-15,2011-09-15,2011-09-01,211.32,1,NA,NA,NA,NA,NA,NA
12996,Hibernating,214,2,1,4,376,1,355.5,2010-11-29,2010-11-29,2010-11-01,355.5,1,1,0.837884424126687,394.83084000558097,330.8226110055323,4,0
12997,Loyal Customers,443,4,4,3,23,8,263.86375,2010-04-06,2011-11-17,2010-04-01,2110.91,8,0.9488349541672394,3.653453472317743,266.7495129007606,974.5569341463503,7,5
12998,At Risk,133,1,3,3,493,3,306.6933333333333,2010-02-24,2010-08-04,2010-02-01,920.0799999999999,3,0.7104444966627979,1.2019867331501932,329.6096132041007,396.1863821900958,4,2
12999,At Risk,231,2,3,1,197,3,151.95999999999995,2011-04-08,2011-05-27,2011-04-01,455.8799999999999,3,0.9309735795190329,5.570417399792969,215.10787372773228,1198.2406426454288,8,2
13000,Loyal Customers,333,3,3,3,107,4,258.12500000000006,2009-12-14,2011-08-25,2009-12-01,1032.5000000000002,4,0.9452627901553864,1.4204855767026192,338.51420776484366,480.85454963887423,5,2
13001,Champions,555,5,5,5,5,33,732.4878787878775,2009-12-03,2011-12-05,2009-12-01,24172.09999999996,33,0.9850104884572,16.006387117892587,731.7891980446896,11713.301192595465,10,29
13002,At Risk,231,2,3,1,319,3,138.04333333333335,2010-10-01,2011-01-25,2010-10-01,414.13000000000005,3,0.8376170863123836,2.29895847490811,204.80962378559877,470.8488203446439,5,2
13003,Promising,331,3,3,1,106,3,49.68333333333334,2011-05-09,2011-08-26,2011-05-01,149.05,3,1,1.9123318257530997,394.83084000558097,755.0475811315026,7,0
13004,Champions,554,5,5,4,12,36,323.63472222222174,2009-12-15,2011-11-28,2009-12-01,11650.849999999982,36,0.9925560073026293,15.321958200771517,328.28623136969526,5029.987914935278,10,27
13005,Loyal Customers,333,3,3,3,174,4,249.91999999999996,2010-09-08,2011-06-19,2010-09-01,999.6799999999998,4,0.967052425938728,3.413791367682884,277.4220212643358,947.060901397327,7,3
13006,New Customers,411,4,1,1,57,1,81.57,2011-10-14,2011-10-14,2011-10-01,81.57,1,NA,NA,NA,NA,NA,NA
13007,Lost,112,1,1,2,580,1,175.25,2010-05-09,2010-05-09,2010-05-01,175.25,1,1,0.49087102621373907,394.83084000558097,193.81101961437216,2,0
13008,At Risk,232,2,3,2,324,3,204.04333333333332,2009-12-16,2011-01-20,2009-12-01,612.13,3,0.9244000561693788,1.3934602176062785,253.6492283015853,353.4501088647917,4,2
13009,Hibernating,113,1,1,3,673,1,234,2010-02-05,2010-02-05,2010-02-01,234,1,1,0.41302508902313495,394.83084000558097,163.07504284238422,1,0
13010,At Risk,222,2,2,2,375,2,165.06,2010-03-01,2010-11-30,2010-03-01,330.12,2,0.9039259914723187,0.9676719214445751,259.8877954245116,251.4861223584318,2,1
13011,Lost,211,2,1,1,373,1,101.10000000000002,2010-12-02,2010-12-02,2010-12-01,101.10000000000002,1,1,0.8467063064452154,394.83084000558097,334.3057622117872,4,0
13012,Loyal Customers,553,5,5,3,10,11,270.2572727272727,2010-04-26,2011-11-30,2010-04-01,2972.83,11,0.9601852158049823,3.841287989588997,343.5972827507538,1319.856115485885,8,5
13013,Champions,554,5,5,4,2,29,435.3713793103451,2009-12-14,2011-12-08,2009-12-01,12625.770000000008,29,0.9637873066225575,9.497209625028672,559.1583475771697,5310.444040525023,10,17
13014,Champions,555,5,5,5,11,11,489.18909090909114,2010-10-03,2011-11-29,2010-10-01,5381.080000000003,11,0.9723209296054247,4.66844471227259,689.0306414290444,3216.7014545732136,10,4
13015,Champions,455,4,5,5,54,11,598.7654545454544,2010-04-15,2011-10-17,2010-04-01,6586.419999999998,11,0.9702062178334112,5.130574276408592,604.362753225957,3100.727995320569,10,7
13016,Loyal Customers,333,3,3,3,74,3,263.29666666666657,2011-08-08,2011-09-27,2011-08-01,789.8899999999996,3,NA,NA,NA,NA,NA,NA
13017,New Customers,512,5,1,2,8,1,204,2011-12-02,2011-12-02,2011-12-01,204,1,NA,NA,NA,NA,NA,NA
13018,Loyal Customers,553,5,5,3,17,35,278.9474285714284,2010-03-01,2011-11-23,2010-03-01,9763.159999999994,35,0.9835372997176552,8.514633229711574,449.7702117404159,3829.628390619356,10,13
13019,Can't Lose Them,242,2,4,2,380,6,204.9916666666667,2009-12-06,2010-11-25,2009-12-01,1229.9500000000003,6,0.8077067476784295,2.5350988591549672,228.3848102130935,578.978071819537,6,5
13020,At Risk,123,1,2,3,563,2,309.4800000000001,2010-02-18,2010-05-26,2010-02-01,618.96000000000015,2,0.7270263674922383,0.7634393082806713,344.70480048017777,263.1611944396137,2,1
13021,Loyal Customers,553,5,5,3,5,17,287.48470588235284,2009-12-05,2011-12-05,2009-12-01,4887.239999999998,17,0.986710556145314,6.3428136543270055,291.8559531759366,1851.1879249009537,9,11
13023,Loyal Customers,335,3,3,5,65,3,483.01000000000005,2010-06-29,2011-10-06,2010-06-01,1449.0300000000002,3,1,0.5474929257283502,394.83084000558097,216.16709176243765,2,0
13024,At Risk,123,1,2,3,471,2,277.93499999999995,2010-05-06,2010-08-26,2010-05-01,555.8699999999999,2,0.7977652673053096,0.9669792164240436,326.1786100323106,315.40793674332735,3,1
13025,Hibernating,114,1,1,4,732,1,323.39,2009-12-08,2009-12-08,2009-12-01,323.39,1,1,0.37528513510379535,394.83084000558097,148.17414513463947,1,0
13026,Potential Loyalists,552,5,5,2,2,9,192.56444444444443,2009-12-13,2011-12-08,2009-12-01,1733.08,9,0.9626986964914468,3.054206442699957,194.99287675092083,595.548500453261,6,5
13027,Loyal Customers,355,3,5,5,114,19,912.3789473684209,2010-01-20,2011-08-18,2010-01-01,17335.199999999997,19,0.9330664587749341,8.649787033280086,869.2254177176803,7518.614747171858,10,15
13028,New Customers,424,4,2,4,23,2,330.66,2011-10-25,2011-11-17,2011-10-01,661.32,2,NA,NA,NA,NA,NA,NA
13029,Champions,444,4,4,4,31,5,385.4599999999999,2010-07-04,2011-11-09,2010-07-01,1927.2999999999997,5,0.8470100954989166,1.8550783803512219,364.69026246805834,676.5290214291076,6,2
13030,New Customers,525,5,2,5,12,2,613.6099999999999,2010-12-06,2011-11-28,2010-12-01,1227.2199999999998,2,1,0.8587633533190545,394.83084000558097,339.0662561569718,4,0
13031,Can't Lose Them,245,2,4,5,408,5,683.8539999999995,2010-06-03,2010-10-28,2010-06-01,3419.2699999999973,5,0.5191474718982159,1.8501359739411336,640.6654872003664,1185.3182651319207,8,4
13032,Loyal Customers,453,4,5,3,53,9,315.95000000000016,2010-09-05,2011-10-18,2010-09-01,2843.5500000000015,9,0.4543453684353532,1.5911662966750997,446.2888881126318,710.1198373454242,6,3
13033,At Risk,221,2,2,1,358,2,110.27499999999999,2010-10-06,2010-12-17,2010-10-01,220.54999999999998,2,0.8288538628872321,1.4499021937119796,227.71289151941062,330.1614209504915,4,1
13034,Loyal Customers,433,4,3,3,55,3,307.55999999999995,2010-11-03,2011-10-16,2010-11-01,922.6799999999998,3,0.7595699074461268,1.4462437241203951,293.8480732069787,424.9759317204634,5,1
13035,Loyal Customers,335,3,3,5,74,3,454.73333333333335,2010-10-04,2011-09-27,2010-10-01,1364.2,3,0.9221859713161268,1.603860406596256,390.6194484184965,626.499067364895,6,1
13036,Hibernating,113,1,1,3,685,1,307.1,2010-01-24,2010-01-24,2010-01-01,307.1,1,1,0.4047456078434684,394.83084000558097,159.8060483334061,1,0
13037,Loyal Customers,354,3,5,4,139,12,326.24583333333334,2009-12-03,2011-07-24,2009-12-01,3914.95,12,0.9650746398456745,5.128924935060113,363.56152412482993,1864.6797665122992,9,9
13038,Loyal Customers,333,3,3,3,81,3,302.82,2011-02-22,2011-09-20,2011-02-01,908.46,3,0.945782273366189,2.778225181376657,336.71760155511856,935.4773196531822,7,1
13039,At Risk,133,1,3,3,585,4,252.68249999999998,2009-12-17,2010-05-04,2009-12-01,1010.7299999999999,4,0.3482718090628022,0.7214099359957835,279.66023796199767,201.74967436873033,2,3
13040,New Customers,524,5,2,4,9,2,338.49500000000006,2011-11-06,2011-12-01,2011-11-01,676.9900000000001,2,NA,NA,NA,NA,NA,NA
13041,At Risk,132,1,3,2,451,4,199.7825,2010-04-29,2010-09-15,2010-04-01,799.13,4,0.5666567093469665,1.480493716356895,236.79990735337873,350.5807748705721,4,3
13042,At Risk,135,1,3,5,599,3,518.8466666666669,2009-12-07,2010-04-20,2009-12-01,1556.5400000000009,3,0.5509790011232664,0.819079484414812,486.60180860937754,398.565558511084,4,2
13043,Hibernating,215,2,1,5,274,1,516.4200000000001,2011-03-11,2011-03-11,2011-03-01,516.4200000000001,1,1,1.2991756749418086,394.83084000558097,512.954623052092,5,0
13044,Can't Lose Them,254,2,5,4,292,11,441.2636363636368,2010-01-08,2011-02-21,2010-01-01,4853.900000000005,11,0.8504810344723266,5.273059363491158,438.21492970694885,2310.733338312846,9,10
13045,Loyal Customers,333,3,3,3,100,3,269.64000000000004,2010-08-10,2011-09-01,2010-08-01,808.9200000000001,3,0.8122087571176508,1.2192925017673975,310.8414262140809,379.0066202215126,4,1
13046,Loyal Customers,433,4,3,3,31,3,316.4166666666667,2010-09-09,2011-11-09,2010-09-01,949.2500000000001,3,0.9228075937170231,1.4970273274996646,314.95835742471814,471.50126808920993,5,1
13047,Champions,454,4,5,4,32,24,366.4650000000002,2009-12-16,2011-11-08,2009-12-01,8795.160000000005,24,0.9873974780349339,8.658495108964052,482.8573568153443,4180.818062312969,10,15
13048,Champions,555,5,5,5,15,9,453.8011111111111,2010-01-27,2011-11-25,2010-01-01,4084.2099999999996,9,0.9522746362959499,3.8157682510803688,449.1035398880469,1713.6750289526153,9,6
13049,Loyal Customers,334,3,3,4,65,4,352.0600000000001,2010-11-03,2011-10-06,2010-11-01,1408.2400000000005,4,0.7988968346376565,2.4202988549934186,325.97377597902175,788.9539567599074,7,2
13050,Champions,554,5,5,4,15,35,352.7008571428566,2009-12-15,2011-11-25,2009-12-01,12344.52999999998,35,0.9840987990705901,15.191405375466802,356.9432373017849,5422.469413882857,10,27
13051,At Risk,121,1,2,1,579,2,77.9,2010-03-30,2010-05-10,2010-03-01,155.8,2,0.5980404806388336,0.6748461077210087,208.69924701949932,140.83987453541445,1,1
13052,Can't Lose Them,245,2,4,5,213,7,452.647142857143,2010-02-23,2011-05-11,2010-02-01,3168.530000000001,7,0.96324282078203,3.438144991014511,511.66753031767814,1759.1871564264907,9,5
13053,Lost,111,1,1,1,622,1,127.65,2010-03-28,2010-03-28,2010-03-01,127.65,1,1,0.4523597559625624,394.83084000558097,178.60558243141813,1,0
13055,Loyal Customers,335,3,3,5,79,4,580.2775,2010-10-06,2011-09-22,2010-10-01,2321.11,4,0.9411977656518222,1.646423774128027,589.1953087523968,970.0651639346494,7,1
13056,Lost,112,1,1,2,552,1,209.48000000000002,2010-06-06,2010-06-06,2010-06-01,209.48000000000002,1,1,0.5204167424287971,394.83084000558097,205.47657956613003,2,0
13057,At Risk,133,1,3,3,531,3,240.6966666666667,2010-03-18,2010-06-27,2010-03-01,722.09,3,0.5457853787203246,0.9603523739622165,280.7724753348069,269.64051323102973,3,2
13058,Promising,431,4,3,1,25,3,90.46666666666665,2011-07-11,2011-11-15,2011-07-01,271.4,3,NA,NA,NA,NA,NA,NA
13059,Can't Lose Them,252,2,5,2,250,10,230.31700000000006,2010-03-31,2011-04-04,2010-03-01,2303.1700000000005,10,0.9275145122657737,5.386589598586124,267.1254890470971,1438.8953808183248,8,8
13060,Hibernating,213,2,1,3,254,1,307.53000000000003,2011-03-31,2011-03-31,2011-03-01,307.53000000000003,1,1,1.4571495944883812,394.83084000558097,575.3275984056393,6,0
13061,Promising,313,3,1,3,73,1,248.61,2011-09-28,2011-09-28,2011-09-01,248.61,1,NA,NA,NA,NA,NA,NA
13062,Promising,314,3,1,4,192,1,346.98,2011-06-01,2011-06-01,2011-06-01,346.98,1,1,2.3474447944617682,394.83084000558097,926.8436000640684,7,0
13063,Lost,112,1,1,2,481,1,188.39999999999998,2010-08-16,2010-08-16,2010-08-01,188.39999999999998,1,1,0.6142130687796158,394.83084000558097,242.51026188866138,2,0
13064,Loyal Customers,543,5,4,3,13,6,280.1233333333335,2010-04-27,2011-11-27,2010-04-01,1680.740000000001,6,0.9014068314496838,1.7105897898561095,291.245857192124,498.20218965073786,5,2
13065,Can't Lose Them,243,2,4,3,374,5,252.1820000000002,2010-06-10,2010-12-01,2010-06-01,1260.910000000001,5,0.6697976547502852,2.422802334621672,273.49790856785614,662.6313713923465,6,4
13066,New Customers,423,4,2,3,25,2,235.40000000000003,2011-11-07,2011-11-15,2011-11-01,470.80000000000007,2,NA,NA,NA,NA,NA,NA
13067,Potential Loyalists,332,3,3,2,83,3,169.5033333333333,2010-09-19,2011-09-18,2010-09-01,508.50999999999993,3,0.7318359378862029,1.2200298616407927,278.3670023492902,339.61605536156674,4,1
13068,New Customers,522,5,2,2,11,2,172,2011-01-24,2011-11-29,2011-01-01,344,2,1,1.0404524653474896,394.83084000558097,410.80272087902694,4,0
13069,Loyal Customers,553,5,5,3,1,38,254.8192105263155,2010-06-14,2011-12-09,2010-06-01,9683.129999999988,38,0.9826466031353792,18.769284610097298,328.22775117365563,6160.60007871054,10,24
13070,At Risk,232,2,3,2,193,4,187.92499999999993,2009-12-07,2011-05-31,2009-12-01,751.6999999999997,4,0.9649618359057933,1.96818419864015,227.1927926049535,447.1572644499982,5,3
13071,Lost,111,1,1,1,613,1,129.22,2010-04-06,2010-04-06,2010-04-01,129.22,1,1,0.4600937631277409,394.83084000558097,181.65920697705474,1,0
13072,Lost,212,2,1,2,267,1,177.14999999999998,2011-03-18,2011-03-18,2011-03-01,177.14999999999998,1,1,1.3503813874510067,394.83084000558097,533.1722175351829,5,0
13073,At Risk,122,1,2,2,412,2,209.04,2010-09-28,2010-10-24,2010-09-01,418.08,2,0.7022184749018682,1.2005193156937564,285.7169872424606,343.00876200640056,4,1
13074,At Risk,134,1,3,4,512,4,344.685,2009-12-16,2010-07-16,2009-12-01,1378.74,4,0.6237884376681899,1.2901065861458676,354.2019689037642,456.95829290858,5,3
13075,Promising,315,3,1,5,130,1,919.61,2011-08-02,2011-08-02,2011-08-01,919.61,1,NA,NA,NA,NA,NA,NA
13076,Lost,111,1,1,1,458,1,135.4,2010-09-08,2010-09-08,2010-09-01,135.4,1,1,0.65232458996783,394.83084000558097,257.55786581329454,2,0
13077,Loyal Customers,553,5,5,3,2,11,278.60636363636337,2009-12-11,2011-12-08,2009-12-01,3064.6699999999973,11,0.8973151543246412,4.330291627230549,329.3966644015283,1426.3836178956092,8,8
13078,Champions,555,5,5,5,4,57,518.1131578947371,2009-12-01,2011-12-06,2009-12-01,29532.450000000015,57,0.9958524698117017,22.64584456580121,525.1026660609647,11891.393356704424,10,41
13079,Promising,541,5,4,1,5,6,69.86333333333333,2010-10-18,2011-12-05,2010-10-01,419.17999999999995,6,1,0.731285640096792,394.83084000558097,288.73412356343533,3,0
13080,Promising,331,3,3,1,180,4,70.1825,2010-04-09,2011-06-13,2010-04-01,280.73,4,0.9667306390529001,2.4302009115114416,131.79614843320863,320.29112005608084,4,3
13081,Champions,555,5,5,5,12,28,2114.469642857143,2009-12-08,2011-11-28,2009-12-01,59205.15,28,0.9532221142535403,10.882493760035874,2098.762642255331,22839.771358140042,10,20
13082,Loyal Customers,354,3,5,4,127,21,349.3214285714285,2009-12-22,2011-08-05,2009-12-01,7335.749999999998,21,0.9853149276512131,7.611565365585164,424.64887823686917,3232.242694122345,10,13
13083,Promising,531,5,3,1,5,3,131.81,2010-10-10,2011-12-05,2010-10-01,395.43,3,1,0.7139945834971052,394.83084000558097,281.907081161597,3,0
13084,Lost,111,1,1,1,492,1,122.39999999999999,2010-08-05,2010-08-05,2010-08-01,122.39999999999999,1,1,0.5975216300911511,394.83084000558097,235.91996713039322,2,0
13085,Loyal Customers,343,3,4,3,158,8,304.1600000000001,2009-12-01,2011-07-05,2009-12-01,2433.2800000000007,8,0.9334402814683299,1.8865427668818504,539.8544482167873,1018.4585044523726,8,3
13086,Hibernating,214,2,1,4,383,1,439.32999999999987,2010-11-22,2010-11-22,2010-11-01,439.32999999999987,1,1,0.8180011322472897,394.83084000558097,322.9720741707137,4,0
13087,Hibernating,113,1,1,3,727,1,313.64,2009-12-13,2009-12-13,2009-12-01,313.64,1,1,0.37821349140513855,394.83084000558097,149.33035051293442,1,0
13088,Hibernating,113,1,1,3,418,1,236.11000000000004,2010-10-18,2010-10-18,2010-10-01,236.11000000000004,1,1,0.731285640096792,394.83084000558097,288.73412356343533,3,0
13089,Champions,555,5,5,5,3,203,575.0633497536918,2009-12-02,2011-12-07,2009-12-01,116737.85999999943,203,0.9941032004794367,56.27416077063663,858.3754159998484,48304.356161537566,10,103
13090,Champions,555,5,5,5,9,24,587.62875,2010-08-02,2011-12-01,2010-08-01,14103.089999999998,24,0.9839772877961489,13.36501930691208,563.109552408995,7525.9700398528375,10,15
13091,Loyal Customers,435,4,3,5,29,3,773.9400000000004,2009-12-10,2011-11-11,2009-12-01,2321.820000000001,3,1,0.37645101144777676,394.83084000558097,148.63446907087626,1,0
13092,Potential Loyalists,352,3,5,2,71,12,178.35666666666668,2010-02-10,2011-09-30,2010-02-01,2140.28,12,0.9659807311998233,6.323966031323749,204.48515053283478,1293.1571458797707,8,10
